,date_sold,property_type,lot_area_value,address,variable_data,variale_data_2,zestimate,img_src,price,bedrooms,contingent_listing_type,longitude,latitude,listing_status,zpid,rent_zestimate,days_on_zillow,bathrooms,living_area,country,currency,lot_area_unit,has_image
243,1680159600000,TOWNHOUSE,2613.6,"410 Sustainable Way, Raleigh, NC 27610",Sold 03/30/2023,RECENTLY_SOLD,387000.0,https://photos.zillowstatic.com/fp/6b44fc7dd7b60390fc9ba8a62f4dcb04-p_e.jpg,387000,4.0,,-78.51324,35.756237,RECENTLY_SOLD,2059824277,2294,-1,4.0,2075.0,USA,USD,sqft,True
244,1680159600000,TOWNHOUSE,2570.04,"4512 Queen Pierrette St, Raleigh, NC 27610",Sold 03/30/2023,RECENTLY_SOLD,320800.0,https://photos.zillowstatic.com/fp/bbcee0a874afab046f86ec660d6dc04d-p_e.jpg,324508,3.0,,-78.51324,35.756237,RECENTLY_SOLD,2064084715,1839,-1,3.0,1573.0,USA,USD,sqft,True
245,1680159600000,TOWNHOUSE,1742.4,"4516 Queen Pierrette St #16, Raleigh, NC 27610",Sold 03/30/2023,RECENTLY_SOLD,322700.0,https://photos.zillowstatic.com/fp/51f71abdf2b8ae78f68a8c34815d08d8-p_e.jpg,307513,3.0,,-78.51324,35.756237,RECENTLY_SOLD,2066810864,1700,-1,3.0,1601.0,USA,USD,sqft,True
246,1680073200000,TOWNHOUSE,3484.8,"1718 Fox Hollow Dr, Raleigh, NC 27610",Sold 03/29/2023,RECENTLY_SOLD,187800.0,https://photos.zillowstatic.com/fp/8a6078a7acdaa78fc067a64cc99e0c2e-p_e.jpg,190000,2.0,,-78.608986,35.738834,RECENTLY_SOLD,6526473,1250,-1,2.0,964.0,USA,USD,sqft,True
247,1680073200000,SINGLE_FAMILY,6534.0,"1505 Clover Ridge Ct, Raleigh, NC 27610",Sold 03/29/2023,RECENTLY_SOLD,331100.0,https://photos.zillowstatic.com/fp/7a4bca79bd0178ef28c0a40102aed7aa-p_e.jpg,335000,4.0,,-78.5855,35.756462,RECENTLY_SOLD,50120219,1994,-1,3.0,1824.0,USA,USD,sqft,True
248,1680073200000,SINGLE_FAMILY,0.41,"3317 Perkins Ridge Rd, Raleigh, NC 27610",Sold 03/29/2023,RECENTLY_SOLD,377600.0,https://photos.zillowstatic.com/fp/103502eecc7e7618462852085cd79d17-p_e.jpg,382000,4.0,,-78.5431,35.735905,RECENTLY_SOLD,65332841,2140,-1,3.0,2428.0,USA,USD,acres,True
249,1680073200000,SINGLE_FAMILY,7405.2,"3902 Evans Dr, Raleigh, NC 27610",Sold 03/29/2023,RECENTLY_SOLD,326200.0,https://photos.zillowstatic.com/fp/0572fa94f0b3ff5b71ccff0c8b6f52d1-p_e.jpg,330000,3.0,,-78.57226,35.7594,RECENTLY_SOLD,132261570,1895,-1,3.0,1519.0,USA,USD,sqft,True
250,1680073200000,TOWNHOUSE,1655.28,"4506 Queen Pierrette St #17, Raleigh, NC 27610",Sold 03/29/2023,RECENTLY_SOLD,294000.0,https://photos.zillowstatic.com/fp/4f7e6e546c894988f18c108edfe58f46-p_e.jpg,300435,3.0,,-78.57226,35.7594,RECENTLY_SOLD,2061455442,1749,-1,3.0,1601.0,USA,USD,sqft,True
251,1679986800000,SINGLE_FAMILY,0.42,"3733 Hillcrest Dr, Raleigh, NC 27610",Sold 03/28/2023,RECENTLY_SOLD,232300.0,https://photos.zillowstatic.com/fp/9c9360d8b671bfb97017c4315c4e69e8-p_e.jpg,235000,2.0,,-78.57772,35.7962,RECENTLY_SOLD,6432894,1935,-1,2.0,1405.0,USA,USD,acres,True
252,1679986800000,SINGLE_FAMILY,8712.0,"3120 Riverbrooke Dr, Raleigh, NC 27610",Sold 03/28/2023,RECENTLY_SOLD,311900.0,https://photos.zillowstatic.com/fp/b43b59407f872d7711132bca434212a4-p_e.jpg,252500,3.0,,-78.57907,35.73972,RECENTLY_SOLD,50109489,1794,-1,2.0,1427.0,USA,USD,sqft,True
253,1679986800000,TOWNHOUSE,1742.4,"3974 Volkswalk Pl, Raleigh, NC 27610",Sold 03/28/2023,RECENTLY_SOLD,313002.0,https://photos.zillowstatic.com/fp/ffc2172bf40faa31671810ac0ef3fdf8-p_e.jpg,313000,4.0,,-78.55468,35.72692,PENDING,132277272,1749,-1,3.0,1652.0,USA,USD,sqft,True
254,1679986800000,SINGLE_FAMILY,6969.6,"3705 Putnam Rd, Raleigh, NC 27610",Sold 03/28/2023,RECENTLY_SOLD,333000.0,https://photos.zillowstatic.com/fp/3eeb39bfd75c83ba7824e4e95889c096-p_e.jpg,337000,3.0,,-78.54158,35.730343,RECENTLY_SOLD,338498401,1849,-1,2.0,1584.0,USA,USD,sqft,True
255,1679900400000,SINGLE_FAMILY,9147.6,"1609 Eva Mae Dr, Raleigh, NC 27610",Sold 03/27/2023,RECENTLY_SOLD,311200.0,https://photos.zillowstatic.com/fp/866f08c02e56943e0a514da348e6673b-p_e.jpg,315000,3.0,,-78.55722,35.75742,RECENTLY_SOLD,53459788,1829,-1,2.0,1361.0,USA,USD,sqft,True
256,1679900400000,TOWNHOUSE,871.0,"310 Gilman Ln UNIT 100, Raleigh, NC 27610",Sold 03/27/2023,RECENTLY_SOLD,222300.0,https://photos.zillowstatic.com/fp/d8b739c216da43f13fb301245eb1a5a2-p_e.jpg,225000,3.0,,-78.54613,35.77483,RECENTLY_SOLD,81437026,1810,-1,3.0,1752.0,USA,USD,sqft,True
257,1679295600000,SINGLE_FAMILY,9583.2,"2275 Lazy River Dr, Raleigh, NC 27610",Sold 03/20/2023,RECENTLY_SOLD,404400.0,https://photos.zillowstatic.com/fp/7a31b292a9d72734e705b93f38dd3292-p_e.jpg,410000,4.0,,-78.54731,35.803356,RECENTLY_SOLD,133219813,2149,-1,3.0,2043.0,USA,USD,sqft,True
258,1679900400000,SINGLE_FAMILY,6098.0,"5509 Revine Dr, Raleigh, NC 27610",Sold 03/27/2023,RECENTLY_SOLD,222300.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.7562370300293,-78.51323699951172&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=LXWYGIN06lD5we_Qm_0JnML3Suc=",499500,4.0,,-78.51324,35.756237,RECENTLY_SOLD,338501302,1700,-1,3.0,2636.0,USA,USD,sqft,True
259,1679900400000,SINGLE_FAMILY,6098.4,"5509 Revine Dr #1247, Raleigh, NC 27610",Sold 03/27/2023,RECENTLY_SOLD,222300.0,https://photos.zillowstatic.com/fp/7665f7800deb74c2b23a4940f4a74a95-p_e.jpg,499175,4.0,,-78.51324,35.756237,RECENTLY_SOLD,2059426237,2425,-1,3.0,2636.0,USA,USD,sqft,True
260,1679900400000,TOWNHOUSE,1655.28,"4504 Queen Pierrette St #21, Raleigh, NC 27610",Sold 03/27/2023,RECENTLY_SOLD,294700.0,https://photos.zillowstatic.com/fp/298b96404beb49a3d5e256cce5f9ba74-p_e.jpg,300000,3.0,,-78.51324,35.756237,RECENTLY_SOLD,2060828023,1749,-1,3.0,1601.0,USA,USD,sqft,True
261,1679900400000,TOWNHOUSE,2570.04,"4508 Queen Pierrette St #19, Raleigh, NC 27610",Sold 03/27/2023,RECENTLY_SOLD,319100.0,https://photos.zillowstatic.com/fp/55568068c6ea584f59a1f6dac35483ec-p_e.jpg,305000,3.0,,-78.51324,35.756237,RECENTLY_SOLD,2060882297,1804,-1,3.0,1601.0,USA,USD,sqft,True
262,1679900400000,TOWNHOUSE,2178.0,"4518 Queen Pierrette St #15, Raleigh, NC 27610",Sold 03/27/2023,RECENTLY_SOLD,316400.0,https://photos.zillowstatic.com/fp/1a09775ec286204674c229bd4813c96a-p_e.jpg,305000,3.0,,-78.51324,35.756237,RECENTLY_SOLD,2060882302,1800,-1,3.0,1601.0,USA,USD,sqft,True
263,1679641200000,SINGLE_FAMILY,0.52,"608 Delany Dr, Raleigh, NC 27610",Sold 03/24/2023,RECENTLY_SOLD,513400.0,https://photos.zillowstatic.com/fp/3df2c55c7525f43948568776d3f76555-p_e.jpg,520000,3.0,,-78.614494,35.788418,RECENTLY_SOLD,6397959,2839,-1,2.0,2104.0,USA,USD,acres,True
264,1679641200000,SINGLE_FAMILY,0.47,"6000 Neuse St, Raleigh, NC 27610",Sold 03/24/2023,RECENTLY_SOLD,513400.0,https://photos.zillowstatic.com/fp/3c58d51aa1426de6c1f7dde8ab1b3dad-p_e.jpg,225000,3.0,,-78.53823,35.756264,RECENTLY_SOLD,6407607,1709,-1,2.0,1167.0,USA,USD,acres,True
265,1679641200000,SINGLE_FAMILY,10454.4,"2412 Kingsboro Rd, Raleigh, NC 27610",Sold 03/24/2023,RECENTLY_SOLD,409700.0,https://photos.zillowstatic.com/fp/f870e5964978e41d2377b1b9bcc6e37c-p_e.jpg,415000,3.0,,-78.60119,35.79741,RECENTLY_SOLD,60536533,1845,-1,2.0,1218.0,USA,USD,sqft,True
266,1679641200000,SINGLE_FAMILY,7840.8,"3608 Marshlane Way, Raleigh, NC 27610",Sold 03/24/2023,RECENTLY_SOLD,334700.0,https://photos.zillowstatic.com/fp/d9b72b147cd5da936d2e40bd45dad26f-p_e.jpg,339000,3.0,,-78.54131,35.73134,RECENTLY_SOLD,65340316,1944,-1,3.0,1951.0,USA,USD,sqft,True
267,1679641200000,SINGLE_FAMILY,5662.8,"5944 Paducah Dr, Raleigh, NC 27610",Sold 03/24/2023,RECENTLY_SOLD,315900.0,https://photos.zillowstatic.com/fp/32001c9f4bee6bebc8264a9db6aefc72-p_e.jpg,320000,3.0,,-78.53491,35.7388,RECENTLY_SOLD,68318660,1891,-1,3.0,1666.0,USA,USD,sqft,True
268,1679641200000,SINGLE_FAMILY,8712.0,"3602 Rendition St, Raleigh, NC 27610",Sold 03/24/2023,RECENTLY_SOLD,365300.0,https://photos.zillowstatic.com/fp/65da807cfafe238c80bc911c4de8d55c-p_e.jpg,370000,4.0,,-78.58242,35.74109,RECENTLY_SOLD,79886459,2175,-1,3.0,2421.0,USA,USD,sqft,True
269,1679641200000,SINGLE_FAMILY,6969.6,"2217 Water Spray Dr, Raleigh, NC 27610",Sold 03/24/2023,RECENTLY_SOLD,410000.0,https://photos.zillowstatic.com/fp/8fd280f7b4dc36dc908144dcd021a816-p_e.jpg,415000,4.0,,-78.551544,35.80245,RECENTLY_SOLD,81764802,2375,-1,3.0,2558.0,USA,USD,sqft,True
270,1679641200000,SINGLE_FAMILY,4356.0,"1527 Brownairs Ln, Raleigh, NC 27610",Sold 03/24/2023,RECENTLY_SOLD,1900500.0,https://photos.zillowstatic.com/fp/7475614d23d81a0a08e4b66c20b6cf65-p_e.jpg,322000,3.0,,-78.56704,35.754566,RECENTLY_SOLD,133216088,8472,-1,3.0,1612.0,USA,USD,sqft,True
271,1679554800000,MULTI_FAMILY,0.7,"1424 Beverly Dr, Raleigh, NC 27610",Sold 03/23/2023,RECENTLY_SOLD,318700.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.76079559326172,-78.58975219726562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=K15bDTSObpNQfrktxiXiJL-4uYc=",260000,4.0,,-78.58975,35.760796,RECENTLY_SOLD,6423204,1994,-1,2.0,1848.0,USA,USD,acres,True
272,1679554800000,SINGLE_FAMILY,6098.0,"2309 Shepherd Valley St, Raleigh, NC 27610",Sold 03/23/2023,RECENTLY_SOLD,388400.0,https://photos.zillowstatic.com/fp/f4b1d9056a7fca30ff6197a665fa577c-p_e.jpg,324135,4.0,,-78.59443,35.74668,RECENTLY_SOLD,122282220,1749,-1,3.0,2600.0,USA,USD,sqft,True
273,1679554800000,TOWNHOUSE,1568.16,"2473 Tonoloway Dr #334, Raleigh, NC 27610",Sold 03/23/2023,RECENTLY_SOLD,284100.0,https://photos.zillowstatic.com/fp/b01346678e4c2df59f926a656f635c55-p_e.jpg,284525,2.0,,-78.59443,35.74668,RECENTLY_SOLD,2061690948,1550,-1,3.0,1370.0,USA,USD,sqft,True
274,1679554800000,SINGLE_FAMILY,4356.0,"320 Sustainable Way, Raleigh, NC 27610",Sold 03/23/2023,RECENTLY_SOLD,389900.0,https://photos.zillowstatic.com/fp/2935e319e34e4cee65fee7fb540a7f04-p_e.jpg,395000,3.0,,-78.59443,35.74668,RECENTLY_SOLD,2062368974,1870,-1,3.0,1749.0,USA,USD,sqft,True
275,1679468400000,LOT,4356.0,"1603 Poole Rd, Raleigh, NC 27610",Sold 03/22/2023,RECENTLY_SOLD,389900.0,https://photos.zillowstatic.com/fp/43f97652446a6b96bbd875966bf896d1-p_e.jpg,272000,5.0,,-78.61539,35.778473,RECENTLY_SOLD,6408988,2100,-1,2.0,1377.0,USA,USD,sqft,True
276,1679468400000,SINGLE_FAMILY,0.29,"2421 Bertie Dr, Raleigh, NC 27610",Sold 03/22/2023,RECENTLY_SOLD,626600.0,https://photos.zillowstatic.com/fp/02d401c04baf9d75fa9c82a511ee488d-p_e.jpg,635000,3.0,,-78.601685,35.78613,RECENTLY_SOLD,6424313,2307,-1,3.0,1971.0,USA,USD,acres,True
277,1679468400000,SINGLE_FAMILY,0.25,"2313 August Way, Raleigh, NC 27610",Sold 03/22/2023,RECENTLY_SOLD,312300.0,https://photos.zillowstatic.com/fp/80ea4047ec8719faada5811cf4f4eab8-p_e.jpg,316500,3.0,,-78.54198,35.74701,RECENTLY_SOLD,6563696,1949,-1,3.0,1653.0,USA,USD,acres,True
278,1679468400000,TOWNHOUSE,1306.8,"4908 Rose Quartz Way, Raleigh, NC 27610",Sold 03/22/2023,RECENTLY_SOLD,286200.0,https://photos.zillowstatic.com/fp/54f9fe96f9eeee7b98b14d2379e4ea09-p_e.jpg,290000,3.0,,-78.557014,35.759087,RECENTLY_SOLD,132282787,1788,-1,3.0,1704.0,USA,USD,sqft,True
279,1679382000000,SINGLE_FAMILY,0.41,"611 Parnell Dr, Raleigh, NC 27610",Sold 03/21/2023,RECENTLY_SOLD,264400.0,https://photos.zillowstatic.com/fp/310499175d6e0f8ca8650ac586c87732-p_e.jpg,268000,3.0,,-78.612045,35.771362,RECENTLY_SOLD,6410766,1599,-1,1.0,1060.0,USA,USD,acres,True
280,1679295600000,SINGLE_FAMILY,4791.6,"6030 Silkwater Ct, Raleigh, NC 27610",Sold 03/20/2023,RECENTLY_SOLD,280100.0,https://photos.zillowstatic.com/fp/6b68007572cd767b1b098046cbd5efa7-p_e.jpg,284000,3.0,,-78.53704,35.73871,RECENTLY_SOLD,65332938,1820,-1,3.0,1360.0,USA,USD,sqft,True
281,1679295600000,TOWNHOUSE,1742.4,"412 Sustainable Way, Raleigh, NC 27610",Sold 03/20/2023,RECENTLY_SOLD,368300.0,https://photos.zillowstatic.com/fp/9ed4cac43901009c907d4c5264554ab3-p_e.jpg,369000,4.0,,-78.54731,35.803356,RECENTLY_SOLD,2061740471,2032,-1,4.0,1856.0,USA,USD,sqft,True
282,1679036400000,SINGLE_FAMILY,4791.6,"1717 Oakwood Ave, Raleigh, NC 27610",Sold 03/17/2023,RECENTLY_SOLD,295700.0,https://photos.zillowstatic.com/fp/7a1b0479f64242468ed6f78fee2f64f5-p_e.jpg,300000,2.0,,-78.61585,35.784313,RECENTLY_SOLD,6388418,1550,-1,1.0,780.0,USA,USD,sqft,True
283,1679036400000,TOWNHOUSE,2918.52,"2477 Tonoloway Dr #332, Raleigh, NC 27610",Sold 03/17/2023,RECENTLY_SOLD,295700.0,https://photos.zillowstatic.com/fp/46e255ad36a966197df1f5585eec370c-p_e.jpg,318370,3.0,,-78.61585,35.784313,RECENTLY_SOLD,2061919765,1870,-1,3.0,1685.0,USA,USD,sqft,True
284,1678950000000,SINGLE_FAMILY,0.3,"4408 Poplar Dr, Raleigh, NC 27610",Sold 03/16/2023,RECENTLY_SOLD,140100.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.75630569458008,-78.56409454345703&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=hMrRUchKzxHRzJGdicB0LWc3424=",110000,3.0,,-78.564095,35.756306,RECENTLY_SOLD,6381162,1998,-1,1.0,725.0,USA,USD,acres,True
285,1678950000000,SINGLE_FAMILY,1.26,"1116 Harvest Mill Ct, Raleigh, NC 27610",Sold 03/16/2023,RECENTLY_SOLD,452300.0,https://photos.zillowstatic.com/fp/da953d56ddb55300764b059c7f13d904-p_e.jpg,459000,3.0,,-78.47963,35.73461,RECENTLY_SOLD,6480162,2199,-1,3.0,2440.0,USA,USD,acres,True
286,1678950000000,SINGLE_FAMILY,6534.0,"3718 Horseshoe Farm St, Raleigh, NC 27610",Sold 03/16/2023,RECENTLY_SOLD,335000.0,https://photos.zillowstatic.com/fp/b30f7d2807e4a74538836f36f5ac403b-p_e.jpg,340000,3.0,,-78.62458,35.732006,RECENTLY_SOLD,80200217,1995,-1,3.0,2272.0,USA,USD,sqft,True
287,1678950000000,SINGLE_FAMILY,5662.8,"1331 Lombar St, Raleigh, NC 27610",Sold 03/16/2023,RECENTLY_SOLD,335000.0,https://photos.zillowstatic.com/fp/0da72c53dbb2494a712ffc17bec1f79d-p_e.jpg,340000,3.0,,-78.61569,35.73359,RECENTLY_SOLD,102754933,1920,-1,3.0,1668.0,USA,USD,sqft,True
288,1678950000000,SINGLE_FAMILY,9583.2,"4424 Captain Falls Dr, Raleigh, NC 27610",Sold 03/16/2023,RECENTLY_SOLD,361000.0,https://photos.zillowstatic.com/fp/db2736f632dd6ef68b8b8d6ac06200ca-p_e.jpg,365900,4.0,,-78.54065,35.716553,RECENTLY_SOLD,133704622,1998,-1,3.0,2060.0,USA,USD,sqft,True
289,1678950000000,TOWNHOUSE,1655.28,"4502 Queen Pierrette St #22, Raleigh, NC 27610",Sold 03/16/2023,RECENTLY_SOLD,290400.0,https://photos.zillowstatic.com/fp/357b2c20a1113232b5f18b36b69677e7-p_e.jpg,299990,3.0,,-78.54065,35.716553,RECENTLY_SOLD,2061455484,1729,-1,3.0,1573.0,USA,USD,sqft,True
290,1678863600000,MANUFACTURED,1.38,"6100 Gamble Dr, Raleigh, NC 27610",Sold 03/15/2023,RECENTLY_SOLD,260100.0,https://photos.zillowstatic.com/fp/ddb3ca8c01623c57291416fbe02f18f6-p_e.jpg,264000,3.0,,-78.5345,35.741634,RECENTLY_SOLD,6444494,1900,-1,2.0,1721.0,USA,USD,acres,True
291,1678863600000,SINGLE_FAMILY,7840.0,"1604 Vintage Rd, Raleigh, NC 27610",Sold 03/15/2023,RECENTLY_SOLD,285700.0,https://photos.zillowstatic.com/fp/d969860e8cb9b156d85e814596b8e726-p_e.jpg,290000,3.0,,-78.549286,35.758286,RECENTLY_SOLD,6502178,1754,-1,2.0,1257.0,USA,USD,sqft,True
292,1678863600000,SINGLE_FAMILY,0.9799816345,"2572 Oakes Plantation Dr, Raleigh, NC 27610",Sold 03/15/2023,RECENTLY_SOLD,418200.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.75372314453125,-78.50282287597656&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=DdHKoh5d6b49yq3f09BbkYf9yrA=",260000,3.0,,-78.50282,35.753723,RECENTLY_SOLD,6506878,2191,-1,3.5,2672.0,USA,USD,acres,True
293,1678777200000,SINGLE_FAMILY,0.37,"220 N Peartree Ln, Raleigh, NC 27610",Sold 03/14/2023,RECENTLY_SOLD,437466.0,https://photos.zillowstatic.com/fp/e0e824a5fbefcfe2020b23252e8f968f-p_e.jpg,276000,2.0,,-78.5921,35.786163,RECENTLY_SOLD,6387231,1896,-1,2.0,1302.0,USA,USD,acres,True
294,1678777200000,SINGLE_FAMILY,10018.8,"2434 Stevens Rd, Raleigh, NC 27610",Sold 03/14/2023,RECENTLY_SOLD,359500.0,https://photos.zillowstatic.com/fp/29e480cbaeaeabd12c2eae4f710f368f-p_e.jpg,365000,3.0,,-78.600914,35.787373,RECENTLY_SOLD,6421634,1739,-1,1.0,1040.0,USA,USD,sqft,True
295,1678777200000,SINGLE_FAMILY,0.25,"1015 Flower Round Ct, Raleigh, NC 27610",Sold 03/14/2023,RECENTLY_SOLD,391300.0,https://photos.zillowstatic.com/fp/ecce0ec523f577faa1176ef4cecade48-p_e.jpg,370000,4.0,,-78.54069,35.786427,RECENTLY_SOLD,6564204,2100,-1,3.0,2159.0,USA,USD,acres,True
296,1678777200000,SINGLE_FAMILY,7405.2,"5801 Wynmore Rd, Raleigh, NC 27610",Sold 03/14/2023,RECENTLY_SOLD,331900.0,https://photos.zillowstatic.com/fp/d3470e3080c2d3b0db48d2041316fe0d-p_e.jpg,337000,4.0,,-78.55845,35.72407,RECENTLY_SOLD,60537383,1994,-1,3.0,1980.0,USA,USD,sqft,True
297,1678777200000,SINGLE_FAMILY,5662.8,"2613 Quarry Ridge Ln, Raleigh, NC 27610",Sold 03/14/2023,RECENTLY_SOLD,322700.0,https://photos.zillowstatic.com/fp/4d9d8764a38008d0784e62878a42b8fd-p_e.jpg,331000,3.0,,-78.58697,35.741787,RECENTLY_SOLD,65344787,1875,-1,3.0,1803.0,USA,USD,sqft,True
298,1678777200000,SINGLE_FAMILY,9583.2,"108 Penncross Dr, Raleigh, NC 27610",Sold 03/14/2023,RECENTLY_SOLD,413700.0,https://photos.zillowstatic.com/fp/187c5825eed124923455d0f69420b58a-p_e.jpg,419900,5.0,,-78.541794,35.780025,RECENTLY_SOLD,132281371,2314,-1,3.0,2400.0,USA,USD,sqft,True
299,1678777200000,TOWNHOUSE,1655.28,"4506 Queen Pierrette St, Raleigh, NC 27610",Sold 03/14/2023,RECENTLY_SOLD,307700.0,https://photos.zillowstatic.com/fp/11d861b5df199f2b2e9245160fb5822e-p_e.jpg,312423,3.0,,-78.541794,35.780025,RECENTLY_SOLD,2066569392,1700,-1,3.0,1573.0,USA,USD,sqft,True
300,1678690800000,SINGLE_FAMILY,5227.2,"711 Coleman St, Raleigh, NC 27610",Sold 03/13/2023,RECENTLY_SOLD,344700.0,https://photos.zillowstatic.com/fp/3fbb95ebd750118ba97b18394cd1fc28-p_e.jpg,350000,3.0,,-78.62222,35.769745,RECENTLY_SOLD,6383384,1829,-1,2.0,1171.0,USA,USD,sqft,True
301,1678690800000,SINGLE_FAMILY,0.4799816345,"519 Sunnybrook Rd, Raleigh, NC 27610",Sold 03/13/2023,RECENTLY_SOLD,246400.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.77273178100586,-78.5822525024414&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Iu3uOKkg6T4ooWx081dOIzekbrg=",250000,3.0,,-78.58225,35.77273,RECENTLY_SOLD,6446226,1794,-1,1.0,1350.0,USA,USD,acres,True
302,1678435200000,SINGLE_FAMILY,10454.4,"1009 Helms Pl, Raleigh, NC 27610",Sold 03/10/2023,RECENTLY_SOLD,418200.0,https://photos.zillowstatic.com/fp/719b5cdb4a5d3467be678e482bc0c2c1-p_e.jpg,425000,3.0,,-78.599434,35.793457,RECENTLY_SOLD,6375668,1949,-1,2.0,1325.0,USA,USD,sqft,True
303,1678435200000,SINGLE_FAMILY,8712.0,"716 Lunar Dr, Raleigh, NC 27610",Sold 03/10/2023,RECENTLY_SOLD,278700.0,https://photos.zillowstatic.com/fp/b9b08f9989c906bf5b424439ebebe955-p_e.jpg,283000,3.0,,-78.60993,35.76673,RECENTLY_SOLD,6453760,1575,-1,1.0,1016.0,USA,USD,sqft,True
304,1678435200000,SINGLE_FAMILY,10454.0,"1908 Riverknoll Dr, Raleigh, NC 27610",Sold 03/10/2023,RECENTLY_SOLD,166300.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.755889892578125,-78.546142578125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=UqyrxofY0iMmzFqNWhxt53jFYOs=",169000,3.0,,-78.54614,35.75589,RECENTLY_SOLD,6498522,1949,-1,1.5,1764.0,USA,USD,sqft,True
305,1678435200000,SINGLE_FAMILY,6969.6,"5504 Bellcamp Ct, Raleigh, NC 27610",Sold 03/10/2023,RECENTLY_SOLD,211600.0,https://photos.zillowstatic.com/fp/97f5dbe8d09968956ea9b6f4c2b8ce4b-p_e.jpg,215000,3.0,,-78.54761,35.757427,RECENTLY_SOLD,6498538,1700,-1,2.0,1188.0,USA,USD,sqft,True
306,1678435200000,TOWNHOUSE,871.2,"1608 Briarmont Ct, Raleigh, NC 27610",Sold 03/10/2023,RECENTLY_SOLD,236200.0,https://photos.zillowstatic.com/fp/85c8ca3e20350c15d31b897463fa0817-p_e.jpg,240000,2.0,,-78.58559,35.754463,RECENTLY_SOLD,53456257,1500,-1,3.0,1149.0,USA,USD,sqft,True
307,1678435200000,SINGLE_FAMILY,6098.0,"5825 Bryanstone Pl, Raleigh, NC 27610",Sold 03/10/2023,RECENTLY_SOLD,345600.0,https://photos.zillowstatic.com/fp/37185bed99fcb1ea11a361df214007f6-p_e.jpg,295000,4.0,,-78.556656,35.72697,RECENTLY_SOLD,68317137,1949,-1,2.5,1976.0,USA,USD,sqft,True
308,1678435200000,SINGLE_FAMILY,6534.0,"3835 Potecasi Dr, Raleigh, NC 27610",Sold 03/10/2023,RECENTLY_SOLD,297500.0,https://photos.zillowstatic.com/fp/6f0e1945a2f8eb03ec374f17b0a6fcf3-p_e.jpg,302000,4.0,,-78.538826,35.72615,RECENTLY_SOLD,80204020,1891,-1,3.0,1610.0,USA,USD,sqft,True
309,1678435200000,LOT,4791.0,"316 Maple St, Raleigh, NC 27610",Sold 03/10/2023,RECENTLY_SOLD,297500.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=35.78313064575195,-78.61639404296875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=WRMB8io_L_kwYQeA1ESwyBI3YRo=",252000,4.0,,-78.616394,35.78313,RECENTLY_SOLD,305043533,1264,-1,3.0,1610.0,USA,USD,sqft,True
310,1678348800000,SINGLE_FAMILY,9583.2,"2608 Elmhurst Cir, Raleigh, NC 27610",Sold 03/09/2023,RECENTLY_SOLD,258800.0,https://photos.zillowstatic.com/fp/e17c6736d67f1fd205bc8fb22f3714b9-p_e.jpg,200000,3.0,,-78.60187,35.768333,RECENTLY_SOLD,6380212,2009,-1,2.0,1613.0,USA,USD,sqft,True
311,1678348800000,SINGLE_FAMILY,9583.2,"904 Brighton Rd, Raleigh, NC 27610",Sold 03/09/2023,RECENTLY_SOLD,420100.0,https://photos.zillowstatic.com/fp/f82033418577541641d8abac292c9027-p_e.jpg,427000,3.0,,-78.60652,35.792057,RECENTLY_SOLD,6389724,1749,-1,2.0,1019.0,USA,USD,sqft,True
312,1678348800000,SINGLE_FAMILY,4.99,"7027 Farmdale Rd, Raleigh, NC 27610",Sold 03/09/2023,RECENTLY_SOLD,590900.0,https://photos.zillowstatic.com/fp/894639734a3dc02be327481911c270ac-p_e.jpg,600000,4.0,,-78.50984,35.70811,RECENTLY_SOLD,6450048,2197,-1,3.0,2334.0,USA,USD,acres,True
313,1678348800000,SINGLE_FAMILY,10018.8,"6305 Paint Rock Ln, Raleigh, NC 27610",Sold 03/09/2023,RECENTLY_SOLD,354200.0,https://photos.zillowstatic.com/fp/a5f13ded60c354cfc42af19fe0f41125-p_e.jpg,360000,5.0,,-78.54493,35.730907,RECENTLY_SOLD,111586084,2400,-1,4.0,2762.0,USA,USD,sqft,True
